date,product,demand,price,is_weekend,is_promotion,day_of_week,month,day_of_month,quarter
15-11-2022,Electonic Devices,91,19.99,0,0,1,11,15,4
16-11-2022,Electonic Devices,87,19.99,0,0,2,11,16,4
17-11-2022,Electonic Devices,69,19.99,0,0,3,11,17,4
18-11-2022,Electonic Devices,84,19.99,0,0,4,11,18,4
19-11-2022,Electonic Devices,104,19.99,1,0,5,11,19,4
20-11-2022,Electonic Devices,148,19.99,1,1,6,11,20,4
21-11-2022,Electonic Devices,164,19.99,0,0,0,11,21,4
22-11-2022,Electonic Devices,150,19.99,0,0,1,11,22,4
23-11-2022,Electonic Devices,124,19.99,0,0,2,11,23,4
24-11-2022,Electonic Devices,135,19.99,0,0,3,11,24,4
25-11-2022,Electonic Devices,121,19.99,0,0,4,11,25,4
26-11-2022,Electonic Devices,159,19.99,1,0,5,11,26,4
27-11-2022,Electonic Devices,192,19.99,1,0,6,11,27,4
28-11-2022,Electonic Devices,172,19.99,0,0,0,11,28,4
29-11-2022,Electonic Devices,145,19.99,0,0,1,11,29,4
30-11-2022,Electonic Devices,136,19.99,0,0,2,11,30,4
01-12-2022,Electonic Devices,151,19.99,0,1,3,12,1,4
02-12-2022,Electonic Devices,141,19.99,0,0,4,12,2,4
03-12-2022,Electonic Devices,177,19.99,1,0,5,12,3,4
04-12-2022,Electonic Devices,202,19.99,1,0,6,12,4,4
05-12-2022,Electonic Devices,191,19.99,0,0,0,12,5,4
06-12-2022,Electonic Devices,151,19.99,0,0,1,12,6,4
07-12-2022,Electonic Devices,148,19.99,0,0,2,12,7,4
08-12-2022,Electonic Devices,111,19.99,0,0,3,12,8,4
09-12-2022,Electonic Devices,136,19.99,0,0,4,12,9,4
10-12-2022,Electonic Devices,174,19.99,1,0,5,12,10,4
11-12-2022,Electonic Devices,176,19.99,1,0,6,12,11,4
12-12-2022,Electonic Devices,163,19.99,0,0,0,12,12,4
13-12-2022,Electonic Devices,168,19.99,0,0,1,12,13,4
14-12-2022,Electonic Devices,147,19.99,0,0,2,12,14,4
15-12-2022,Electonic Devices,148,19.99,0,0,3,12,15,4
16-12-2022,Electonic Devices,151,19.99,0,0,4,12,16,4
17-12-2022,Electonic Devices,155,19.99,1,0,5,12,17,4
18-12-2022,Electonic Devices,182,19.99,1,0,6,12,18,4
19-12-2022,Electonic Devices,161,19.99,0,0,0,12,19,4
20-12-2022,Electonic Devices,168,19.99,0,0,1,12,20,4
21-12-2022,Electonic Devices,147,19.99,0,0,2,12,21,4
22-12-2022,Electonic Devices,160,19.99,0,1,3,12,22,4
23-12-2022,Electonic Devices,129,19.99,0,0,4,12,23,4
24-12-2022,Electonic Devices,186,19.99,1,0,5,12,24,4
25-12-2022,Electonic Devices,240,19.99,1,1,6,12,25,4
26-12-2022,Electonic Devices,199,19.99,0,1,0,12,26,4
27-12-2022,Electonic Devices,152,19.99,0,0,1,12,27,4
28-12-2022,Electonic Devices,165,19.99,0,0,2,12,28,4
29-12-2022,Electonic Devices,145,19.99,0,0,3,12,29,4
30-12-2022,Electonic Devices,164,19.99,0,1,4,12,30,4
31-12-2022,Electonic Devices,177,19.99,1,0,5,12,31,4
01-01-2023,Electonic Devices,150,19.99,1,0,6,1,1,1
02-01-2023,Electonic Devices,108,19.99,0,0,0,1,2,1
03-01-2023,Electonic Devices,125,19.99,0,0,1,1,3,1
04-01-2023,Electonic Devices,102,19.99,0,0,2,1,4,1
05-01-2023,Electonic Devices,79,19.99,0,0,3,1,5,1
06-01-2023,Electonic Devices,97,19.99,0,0,4,1,6,1
07-01-2023,Electonic Devices,129,19.99,1,0,5,1,7,1
08-01-2023,Electonic Devices,146,19.99,1,0,6,1,8,1
09-01-2023,Electonic Devices,167,19.99,0,1,0,1,9,1
10-01-2023,Electonic Devices,107,19.99,0,0,1,1,10,1
11-01-2023,Electonic Devices,92,19.99,0,0,2,1,11,1
12-01-2023,Electonic Devices,86,19.99,0,0,3,1,12,1
13-01-2023,Electonic Devices,93,19.99,0,0,4,1,13,1
14-01-2023,Electonic Devices,135,19.99,1,0,5,1,14,1
15-01-2023,Electonic Devices,163,19.99,1,0,6,1,15,1
16-01-2023,Electonic Devices,130,19.99,0,0,0,1,16,1
17-01-2023,Electonic Devices,124,19.99,0,0,1,1,17,1
18-01-2023,Electonic Devices,109,19.99,0,0,2,1,18,1
19-01-2023,Electonic Devices,126,19.99,0,1,3,1,19,1
20-01-2023,Electonic Devices,85,19.99,0,0,4,1,20,1
21-01-2023,Electonic Devices,187,19.99,1,1,5,1,21,1
22-01-2023,Electonic Devices,157,19.99,1,0,6,1,22,1
23-01-2023,Electonic Devices,131,19.99,0,0,0,1,23,1
24-01-2023,Electonic Devices,111,19.99,0,0,1,1,24,1
25-01-2023,Electonic Devices,102,19.99,0,0,2,1,25,1
26-01-2023,Electonic Devices,76,19.99,0,0,3,1,26,1
27-01-2023,Electonic Devices,144,19.99,0,1,4,1,27,1
28-01-2023,Electonic Devices,125,19.99,1,0,5,1,28,1
29-01-2023,Electonic Devices,144,19.99,1,0,6,1,29,1
30-01-2023,Electonic Devices,146,19.99,0,0,0,1,30,1
31-01-2023,Electonic Devices,96,19.99,0,0,1,1,31,1
01-02-2023,Electonic Devices,116,19.99,0,0,2,2,1,1
02-02-2023,Electonic Devices,96,19.99,0,0,3,2,2,1
03-02-2023,Electonic Devices,114,19.99,0,0,4,2,3,1
04-02-2023,Electonic Devices,123,19.99,1,0,5,2,4,1
05-02-2023,Electonic Devices,152,19.99,1,0,6,2,5,1
06-02-2023,Electonic Devices,123,19.99,0,0,0,2,6,1
07-02-2023,Electonic Devices,133,19.99,0,0,1,2,7,1
08-02-2023,Electonic Devices,116,19.99,0,0,2,2,8,1
09-02-2023,Electonic Devices,112,19.99,0,0,3,2,9,1
10-02-2023,Electonic Devices,99,19.99,0,0,4,2,10,1
11-02-2023,Electonic Devices,155,19.99,1,0,5,2,11,1
12-02-2023,Electonic Devices,140,19.99,1,0,6,2,12,1
13-02-2023,Electonic Devices,134,19.99,0,0,0,2,13,1
14-02-2023,Electonic Devices,114,19.99,0,0,1,2,14,1
15-02-2023,Electonic Devices,108,19.99,0,0,2,2,15,1
16-02-2023,Electonic Devices,87,19.99,0,0,3,2,16,1
17-02-2023,Electonic Devices,144,19.99,0,1,4,2,17,1
18-02-2023,Electonic Devices,141,19.99,1,0,5,2,18,1
19-02-2023,Electonic Devices,141,19.99,1,0,6,2,19,1
20-02-2023,Electonic Devices,144,19.99,0,0,0,2,20,1
21-02-2023,Electonic Devices,141,19.99,0,0,1,2,21,1
22-02-2023,Electonic Devices,114,19.99,0,0,2,2,22,1
23-02-2023,Electonic Devices,84,19.99,0,0,3,2,23,1
24-02-2023,Electonic Devices,100,19.99,0,0,4,2,24,1
25-02-2023,Electonic Devices,187,19.99,1,1,5,2,25,1
26-02-2023,Electonic Devices,150,19.99,1,0,6,2,26,1
27-02-2023,Electonic Devices,127,19.99,0,0,0,2,27,1
28-02-2023,Electonic Devices,138,19.99,0,0,1,2,28,1
01-03-2023,Electonic Devices,106,19.99,0,0,2,3,1,1
02-03-2023,Electonic Devices,114,19.99,0,0,3,3,2,1
03-03-2023,Electonic Devices,97,19.99,0,0,4,3,3,1
04-03-2023,Electonic Devices,135,19.99,1,0,5,3,4,1
05-03-2023,Electonic Devices,148,19.99,1,0,6,3,5,1
06-03-2023,Electonic Devices,136,19.99,0,0,0,3,6,1
07-03-2023,Electonic Devices,132,19.99,0,0,1,3,7,1
08-03-2023,Electonic Devices,100,19.99,0,0,2,3,8,1
09-03-2023,Electonic Devices,88,19.99,0,0,3,3,9,1
10-03-2023,Electonic Devices,87,19.99,0,0,4,3,10,1
11-03-2023,Electonic Devices,121,19.99,1,0,5,3,11,1
12-03-2023,Electonic Devices,141,19.99,1,0,6,3,12,1
13-03-2023,Electonic Devices,134,19.99,0,0,0,3,13,1
14-03-2023,Electonic Devices,130,19.99,0,0,1,3,14,1
15-03-2023,Electonic Devices,115,19.99,0,0,2,3,15,1
16-03-2023,Electonic Devices,102,19.99,0,0,3,3,16,1
17-03-2023,Electonic Devices,119,19.99,0,0,4,3,17,1
18-03-2023,Electonic Devices,158,19.99,1,0,5,3,18,1
19-03-2023,Electonic Devices,153,19.99,1,0,6,3,19,1
20-03-2023,Electonic Devices,130,19.99,0,0,0,3,20,1
21-03-2023,Electonic Devices,151,19.99,0,0,1,3,21,1
22-03-2023,Electonic Devices,124,19.99,0,0,2,3,22,1
23-03-2023,Electonic Devices,112,19.99,0,0,3,3,23,1
24-03-2023,Electonic Devices,129,19.99,0,1,4,3,24,1
25-03-2023,Electonic Devices,149,19.99,1,0,5,3,25,1
26-03-2023,Electonic Devices,158,19.99,1,0,6,3,26,1
27-03-2023,Electonic Devices,140,19.99,0,0,0,3,27,1
28-03-2023,Electonic Devices,129,19.99,0,0,1,3,28,1
29-03-2023,Electonic Devices,117,19.99,0,0,2,3,29,1
30-03-2023,Electonic Devices,152,19.99,0,1,3,3,30,1
31-03-2023,Electonic Devices,128,19.99,0,0,4,3,31,1
01-04-2023,Electonic Devices,137,19.99,1,0,5,4,1,2
02-04-2023,Electonic Devices,159,19.99,1,0,6,4,2,2
03-04-2023,Electonic Devices,140,19.99,0,0,0,4,3,2
04-04-2023,Electonic Devices,135,19.99,0,0,1,4,4,2
05-04-2023,Electonic Devices,88,19.99,0,0,2,4,5,2
06-04-2023,Electonic Devices,100,19.99,0,0,3,4,6,2
07-04-2023,Electonic Devices,127,19.99,0,0,4,4,7,2
08-04-2023,Electonic Devices,135,19.99,1,0,5,4,8,2
09-04-2023,Electonic Devices,153,19.99,1,0,6,4,9,2
10-04-2023,Electonic Devices,136,19.99,0,0,0,4,10,2
11-04-2023,Electonic Devices,129,19.99,0,0,1,4,11,2
12-04-2023,Electonic Devices,100,19.99,0,0,2,4,12,2
13-04-2023,Electonic Devices,127,19.99,0,1,3,4,13,2
14-04-2023,Electonic Devices,111,19.99,0,0,4,4,14,2
15-04-2023,Electonic Devices,146,19.99,1,0,5,4,15,2
16-04-2023,Electonic Devices,160,19.99,1,0,6,4,16,2
17-04-2023,Electonic Devices,155,19.99,0,0,0,4,17,2
18-04-2023,Electonic Devices,136,19.99,0,0,1,4,18,2
19-04-2023,Electonic Devices,127,19.99,0,0,2,4,19,2
20-04-2023,Electonic Devices,125,19.99,0,0,3,4,20,2
21-04-2023,Electonic Devices,115,19.99,0,0,4,4,21,2
22-04-2023,Electonic Devices,168,19.99,1,1,5,4,22,2
23-04-2023,Electonic Devices,161,19.99,1,0,6,4,23,2
24-04-2023,Electonic Devices,143,19.99,0,0,0,4,24,2
25-04-2023,Electonic Devices,147,19.99,0,0,1,4,25,2
26-04-2023,Electonic Devices,112,19.99,0,0,2,4,26,2
27-04-2023,Electonic Devices,95,19.99,0,0,3,4,27,2
28-04-2023,Electonic Devices,133,19.99,0,1,4,4,28,2
29-04-2023,Electonic Devices,130,19.99,1,0,5,4,29,2
30-04-2023,Electonic Devices,129,19.99,1,0,6,4,30,2
01-05-2023,Electonic Devices,162,19.99,0,0,0,5,1,2
02-05-2023,Electonic Devices,171,19.99,0,1,1,5,2,2
03-05-2023,Electonic Devices,133,19.99,0,1,2,5,3,2
04-05-2023,Electonic Devices,120,19.99,0,0,3,5,4,2
05-05-2023,Electonic Devices,126,19.99,0,0,4,5,5,2
06-05-2023,Electonic Devices,144,19.99,1,0,5,5,6,2
07-05-2023,Electonic Devices,188,19.99,1,1,6,5,7,2
08-05-2023,Electonic Devices,137,19.99,0,0,0,5,8,2
09-05-2023,Electonic Devices,129,19.99,0,0,1,5,9,2
10-05-2023,Electonic Devices,114,19.99,0,0,2,5,10,2
11-05-2023,Electonic Devices,92,19.99,0,0,3,5,11,2
12-05-2023,Electonic Devices,151,19.99,0,1,4,5,12,2
13-05-2023,Electonic Devices,157,19.99,1,1,5,5,13,2
14-05-2023,Electonic Devices,169,19.99,1,0,6,5,14,2
15-05-2023,Electonic Devices,155,19.99,0,0,0,5,15,2
16-05-2023,Electonic Devices,127,19.99,0,0,1,5,16,2
17-05-2023,Electonic Devices,112,19.99,0,0,2,5,17,2
18-05-2023,Electonic Devices,117,19.99,0,0,3,5,18,2
19-05-2023,Electonic Devices,113,19.99,0,0,4,5,19,2
20-05-2023,Electonic Devices,138,19.99,1,0,5,5,20,2
21-05-2023,Electonic Devices,155,19.99,1,0,6,5,21,2
22-05-2023,Electonic Devices,146,19.99,0,0,0,5,22,2
23-05-2023,Electonic Devices,149,19.99,0,0,1,5,23,2
24-05-2023,Electonic Devices,111,19.99,0,0,2,5,24,2
25-05-2023,Electonic Devices,98,19.99,0,0,3,5,25,2
26-05-2023,Electonic Devices,106,19.99,0,0,4,5,26,2
27-05-2023,Electonic Devices,142,19.99,1,0,5,5,27,2
28-05-2023,Electonic Devices,160,19.99,1,0,6,5,28,2
29-05-2023,Electonic Devices,140,19.99,0,0,0,5,29,2
30-05-2023,Electonic Devices,142,19.99,0,0,1,5,30,2
31-05-2023,Electonic Devices,103,19.99,0,0,2,5,31,2
01-06-2023,Electonic Devices,106,19.99,0,0,3,6,1,2
02-06-2023,Electonic Devices,143,19.99,0,1,4,6,2,2
03-06-2023,Electonic Devices,133,19.99,1,0,5,6,3,2
04-06-2023,Electonic Devices,160,19.99,1,0,6,6,4,2
05-06-2023,Electonic Devices,145,19.99,0,0,0,6,5,2
06-06-2023,Electonic Devices,104,19.99,0,0,1,6,6,2
07-06-2023,Electonic Devices,102,19.99,0,0,2,6,7,2
08-06-2023,Electonic Devices,117,19.99,0,0,3,6,8,2
09-06-2023,Electonic Devices,99,19.99,0,0,4,6,9,2
10-06-2023,Electonic Devices,128,19.99,1,0,5,6,10,2
11-06-2023,Electonic Devices,137,19.99,1,0,6,6,11,2
12-06-2023,Electonic Devices,129,19.99,0,0,0,6,12,2
13-06-2023,Electonic Devices,127,19.99,0,0,1,6,13,2
14-06-2023,Electonic Devices,99,19.99,0,0,2,6,14,2
15-06-2023,Electonic Devices,139,19.99,0,1,3,6,15,2
16-06-2023,Electonic Devices,96,19.99,0,0,4,6,16,2
17-06-2023,Electonic Devices,143,19.99,1,0,5,6,17,2
18-06-2023,Electonic Devices,169,19.99,1,0,6,6,18,2
19-06-2023,Electonic Devices,152,19.99,0,0,0,6,19,2
20-06-2023,Electonic Devices,131,19.99,0,0,1,6,20,2
21-06-2023,Electonic Devices,99,19.99,0,0,2,6,21,2
22-06-2023,Electonic Devices,99,19.99,0,0,3,6,22,2
23-06-2023,Electonic Devices,107,19.99,0,0,4,6,23,2
24-06-2023,Electonic Devices,213,19.99,1,1,5,6,24,2
25-06-2023,Electonic Devices,136,19.99,1,0,6,6,25,2
26-06-2023,Electonic Devices,179,19.99,0,1,0,6,26,2
27-06-2023,Electonic Devices,133,19.99,0,0,1,6,27,2
28-06-2023,Electonic Devices,111,19.99,0,0,2,6,28,2
29-06-2023,Electonic Devices,101,19.99,0,0,3,6,29,2
30-06-2023,Electonic Devices,95,19.99,0,0,4,6,30,2
01-07-2023,Electonic Devices,148,19.99,1,0,5,7,1,3
02-07-2023,Electonic Devices,200,19.99,1,1,6,7,2,3
03-07-2023,Electonic Devices,140,19.99,0,0,0,7,3,3
04-07-2023,Electonic Devices,137,19.99,0,0,1,7,4,3
05-07-2023,Electonic Devices,106,19.99,0,0,2,7,5,3
06-07-2023,Electonic Devices,111,19.99,0,0,3,7,6,3
07-07-2023,Electonic Devices,89,19.99,0,0,4,7,7,3
08-07-2023,Electonic Devices,140,19.99,1,0,5,7,8,3
09-07-2023,Electonic Devices,145,19.99,1,0,6,7,9,3
10-07-2023,Electonic Devices,126,19.99,0,0,0,7,10,3
11-07-2023,Electonic Devices,188,19.99,0,1,1,7,11,3
12-07-2023,Electonic Devices,125,19.99,0,1,2,7,12,3
13-07-2023,Electonic Devices,98,19.99,0,0,3,7,13,3
14-07-2023,Electonic Devices,88,19.99,0,0,4,7,14,3
15-07-2023,Electonic Devices,194,19.99,1,1,5,7,15,3
16-07-2023,Electonic Devices,148,19.99,1,0,6,7,16,3
17-07-2023,Electonic Devices,147,19.99,0,0,0,7,17,3
18-07-2023,Electonic Devices,170,19.99,0,1,1,7,18,3
19-07-2023,Electonic Devices,131,19.99,0,0,2,7,19,3
20-07-2023,Electonic Devices,82,19.99,0,0,3,7,20,3
21-07-2023,Electonic Devices,91,19.99,0,0,4,7,21,3
22-07-2023,Electonic Devices,190,19.99,1,1,5,7,22,3
23-07-2023,Electonic Devices,155,19.99,1,0,6,7,23,3
24-07-2023,Electonic Devices,133,19.99,0,0,0,7,24,3
25-07-2023,Electonic Devices,145,19.99,0,0,1,7,25,3
26-07-2023,Electonic Devices,107,19.99,0,0,2,7,26,3
27-07-2023,Electonic Devices,88,19.99,0,0,3,7,27,3
28-07-2023,Electonic Devices,111,19.99,0,0,4,7,28,3
29-07-2023,Electonic Devices,136,19.99,1,0,5,7,29,3
30-07-2023,Electonic Devices,152,19.99,1,0,6,7,30,3
31-07-2023,Electonic Devices,142,19.99,0,0,0,7,31,3
01-08-2023,Electonic Devices,131,19.99,0,0,1,8,1,3
02-08-2023,Electonic Devices,96,19.99,0,0,2,8,2,3
03-08-2023,Electonic Devices,93,19.99,0,0,3,8,3,3
04-08-2023,Electonic Devices,85,19.99,0,0,4,8,4,3
05-08-2023,Electonic Devices,138,19.99,1,0,5,8,5,3
06-08-2023,Electonic Devices,169,19.99,1,0,6,8,6,3
07-08-2023,Electonic Devices,125,19.99,0,0,0,8,7,3
08-08-2023,Electonic Devices,108,19.99,0,0,1,8,8,3
09-08-2023,Electonic Devices,99,19.99,0,0,2,8,9,3
10-08-2023,Electonic Devices,93,19.99,0,0,3,8,10,3
11-08-2023,Electonic Devices,106,19.99,0,0,4,8,11,3
12-08-2023,Electonic Devices,131,19.99,1,0,5,8,12,3
13-08-2023,Electonic Devices,154,19.99,1,0,6,8,13,3
14-08-2023,Electonic Devices,129,19.99,0,0,0,8,14,3
15-08-2023,Electonic Devices,121,19.99,0,0,1,8,15,3
16-08-2023,Electonic Devices,97,19.99,0,0,2,8,16,3
17-08-2023,Electonic Devices,83,19.99,0,0,3,8,17,3
18-08-2023,Electonic Devices,106,19.99,0,0,4,8,18,3
19-08-2023,Electonic Devices,130,19.99,1,0,5,8,19,3
20-08-2023,Electonic Devices,154,19.99,1,0,6,8,20,3
21-08-2023,Electonic Devices,125,19.99,0,0,0,8,21,3
22-08-2023,Electonic Devices,122,19.99,0,0,1,8,22,3
23-08-2023,Electonic Devices,84,19.99,0,0,2,8,23,3
24-08-2023,Electonic Devices,91,19.99,0,0,3,8,24,3
25-08-2023,Electonic Devices,91,19.99,0,0,4,8,25,3
26-08-2023,Electonic Devices,146,19.99,1,0,5,8,26,3
27-08-2023,Electonic Devices,137,19.99,1,0,6,8,27,3
28-08-2023,Electonic Devices,132,19.99,0,0,0,8,28,3
29-08-2023,Electonic Devices,126,19.99,0,0,1,8,29,3
30-08-2023,Electonic Devices,115,19.99,0,0,2,8,30,3
31-08-2023,Electonic Devices,103,19.99,0,0,3,8,31,3
01-09-2023,Electonic Devices,126,19.99,0,1,4,9,1,3
02-09-2023,Electonic Devices,134,19.99,1,0,5,9,2,3
03-09-2023,Electonic Devices,161,19.99,1,0,6,9,3,3
04-09-2023,Electonic Devices,132,19.99,0,0,0,9,4,3
05-09-2023,Electonic Devices,124,19.99,0,0,1,9,5,3
06-09-2023,Electonic Devices,117,19.99,0,0,2,9,6,3
07-09-2023,Electonic Devices,119,19.99,0,0,3,9,7,3
08-09-2023,Electonic Devices,100,19.99,0,0,4,9,8,3
09-09-2023,Electonic Devices,139,19.99,1,0,5,9,9,3
10-09-2023,Electonic Devices,157,19.99,1,0,6,9,10,3
11-09-2023,Electonic Devices,145,19.99,0,0,0,9,11,3
12-09-2023,Electonic Devices,133,19.99,0,0,1,9,12,3
13-09-2023,Electonic Devices,99,19.99,0,0,2,9,13,3
14-09-2023,Electonic Devices,97,19.99,0,0,3,9,14,3
15-09-2023,Electonic Devices,108,19.99,0,0,4,9,15,3
16-09-2023,Electonic Devices,148,19.99,1,0,5,9,16,3
17-09-2023,Electonic Devices,148,19.99,1,0,6,9,17,3
18-09-2023,Electonic Devices,136,19.99,0,0,0,9,18,3
19-09-2023,Electonic Devices,126,19.99,0,0,1,9,19,3
20-09-2023,Electonic Devices,105,19.99,0,0,2,9,20,3
21-09-2023,Electonic Devices,97,19.99,0,0,3,9,21,3
22-09-2023,Electonic Devices,77,19.99,0,0,4,9,22,3
23-09-2023,Electonic Devices,166,19.99,1,0,5,9,23,3
24-09-2023,Electonic Devices,172,19.99,1,0,6,9,24,3
25-09-2023,Electonic Devices,131,19.99,0,0,0,9,25,3
26-09-2023,Electonic Devices,121,19.99,0,0,1,9,26,3
27-09-2023,Electonic Devices,89,19.99,0,0,2,9,27,3
28-09-2023,Electonic Devices,77,19.99,0,0,3,9,28,3
29-09-2023,Electonic Devices,103,19.99,0,0,4,9,29,3
30-09-2023,Electonic Devices,145,19.99,1,0,5,9,30,3
01-10-2023,Electonic Devices,158,19.99,1,0,6,10,1,4
02-10-2023,Electonic Devices,125,19.99,0,0,0,10,2,4
03-10-2023,Electonic Devices,131,19.99,0,0,1,10,3,4
04-10-2023,Electonic Devices,136,19.99,0,1,2,10,4,4
05-10-2023,Electonic Devices,91,19.99,0,0,3,10,5,4
06-10-2023,Electonic Devices,111,19.99,0,1,4,10,6,4
07-10-2023,Electonic Devices,127,19.99,1,0,5,10,7,4
08-10-2023,Electonic Devices,202,19.99,1,1,6,10,8,4
09-10-2023,Electonic Devices,138,19.99,0,0,0,10,9,4
10-10-2023,Electonic Devices,125,19.99,0,0,1,10,10,4
11-10-2023,Electonic Devices,85,19.99,0,0,2,10,11,4
12-10-2023,Electonic Devices,97,19.99,0,0,3,10,12,4
13-10-2023,Electonic Devices,122,19.99,0,1,4,10,13,4
14-10-2023,Electonic Devices,139,19.99,1,0,5,10,14,4
15-10-2023,Electonic Devices,164,19.99,1,0,6,10,15,4
16-10-2023,Electonic Devices,131,19.99,0,0,0,10,16,4
17-10-2023,Electonic Devices,125,19.99,0,0,1,10,17,4
18-10-2023,Electonic Devices,127,19.99,0,0,2,10,18,4
19-10-2023,Electonic Devices,99,19.99,0,0,3,10,19,4
20-10-2023,Electonic Devices,100,19.99,0,0,4,10,20,4
21-10-2023,Electonic Devices,128,19.99,1,0,5,10,21,4
22-10-2023,Electonic Devices,160,19.99,1,0,6,10,22,4
23-10-2023,Electonic Devices,164,19.99,0,1,0,10,23,4
24-10-2023,Electonic Devices,138,19.99,0,0,1,10,24,4
25-10-2023,Electonic Devices,115,19.99,0,0,2,10,25,4
26-10-2023,Electonic Devices,92,19.99,0,0,3,10,26,4
27-10-2023,Electonic Devices,122,19.99,0,1,4,10,27,4
28-10-2023,Electonic Devices,129,19.99,1,0,5,10,28,4
29-10-2023,Electonic Devices,135,19.99,1,0,6,10,29,4
30-10-2023,Electonic Devices,142,19.99,0,0,0,10,30,4
31-10-2023,Electonic Devices,105,19.99,0,0,1,10,31,4
01-11-2023,Electonic Devices,108,19.99,0,0,2,11,1,4
02-11-2023,Electonic Devices,97,19.99,0,0,3,11,2,4
03-11-2023,Electonic Devices,99,19.99,0,0,4,11,3,4
04-11-2023,Electonic Devices,143,19.99,1,0,5,11,4,4
05-11-2023,Electonic Devices,148,19.99,1,0,6,11,5,4
06-11-2023,Electonic Devices,182,19.99,0,1,0,11,6,4
07-11-2023,Electonic Devices,140,19.99,0,0,1,11,7,4
08-11-2023,Electonic Devices,116,19.99,0,0,2,11,8,4
09-11-2023,Electonic Devices,95,19.99,0,0,3,11,9,4
10-11-2023,Electonic Devices,104,19.99,0,0,4,11,10,4
11-11-2023,Electonic Devices,136,19.99,1,0,5,11,11,4
12-11-2023,Electonic Devices,154,19.99,1,0,6,11,12,4
13-11-2023,Electonic Devices,141,19.99,0,0,0,11,13,4
14-11-2023,Electonic Devices,115,19.99,0,0,1,11,14,4
15-11-2023,Electonic Devices,95,19.99,0,0,2,11,15,4
16-11-2023,Electonic Devices,92,19.99,0,0,3,11,16,4
17-11-2023,Electonic Devices,110,19.99,0,0,4,11,17,4
18-11-2023,Electonic Devices,147,19.99,1,0,5,11,18,4
19-11-2023,Electonic Devices,165,19.99,1,0,6,11,19,4
20-11-2023,Electonic Devices,132,19.99,0,0,0,11,20,4
21-11-2023,Electonic Devices,181,19.99,0,0,1,11,21,4
22-11-2023,Electonic Devices,159,19.99,0,0,2,11,22,4
23-11-2023,Electonic Devices,151,19.99,0,0,3,11,23,4
24-11-2023,Electonic Devices,152,19.99,0,0,4,11,24,4
25-11-2023,Electonic Devices,195,19.99,1,0,5,11,25,4
26-11-2023,Electonic Devices,201,19.99,1,0,6,11,26,4
27-11-2023,Electonic Devices,204,19.99,0,0,0,11,27,4
28-11-2023,Electonic Devices,251,19.99,0,1,1,11,28,4
29-11-2023,Electonic Devices,169,19.99,0,0,2,11,29,4
30-11-2023,Electonic Devices,164,19.99,0,0,3,11,30,4
01-12-2023,Electonic Devices,143,19.99,0,0,4,12,1,4
02-12-2023,Electonic Devices,206,19.99,1,0,5,12,2,4
03-12-2023,Electonic Devices,213,19.99,1,0,6,12,3,4
04-12-2023,Electonic Devices,187,19.99,0,0,0,12,4,4
05-12-2023,Electonic Devices,176,19.99,0,0,1,12,5,4
06-12-2023,Electonic Devices,182,19.99,0,0,2,12,6,4
07-12-2023,Electonic Devices,163,19.99,0,0,3,12,7,4
08-12-2023,Electonic Devices,158,19.99,0,0,4,12,8,4
09-12-2023,Electonic Devices,181,19.99,1,0,5,12,9,4
10-12-2023,Electonic Devices,291,19.99,1,1,6,12,10,4
11-12-2023,Electonic Devices,184,19.99,0,0,0,12,11,4
12-12-2023,Electonic Devices,181,19.99,0,0,1,12,12,4
13-12-2023,Electonic Devices,166,19.99,0,0,2,12,13,4
14-12-2023,Electonic Devices,150,19.99,0,0,3,12,14,4
15-12-2023,Electonic Devices,159,19.99,0,0,4,12,15,4
16-12-2023,Electonic Devices,197,19.99,1,0,5,12,16,4
17-12-2023,Electonic Devices,210,19.99,1,0,6,12,17,4
18-12-2023,Electonic Devices,200,19.99,0,0,0,12,18,4
19-12-2023,Electonic Devices,203,19.99,0,0,1,12,19,4
20-12-2023,Electonic Devices,155,19.99,0,0,2,12,20,4
21-12-2023,Electonic Devices,160,19.99,0,0,3,12,21,4
22-12-2023,Electonic Devices,152,19.99,0,0,4,12,22,4
23-12-2023,Electonic Devices,184,19.99,1,0,5,12,23,4
24-12-2023,Electonic Devices,291,19.99,1,1,6,12,24,4
25-12-2023,Electonic Devices,201,19.99,0,0,0,12,25,4
26-12-2023,Electonic Devices,172,19.99,0,0,1,12,26,4
27-12-2023,Electonic Devices,169,19.99,0,0,2,12,27,4
28-12-2023,Electonic Devices,142,19.99,0,0,3,12,28,4
29-12-2023,Electonic Devices,155,19.99,0,0,4,12,29,4
30-12-2023,Electonic Devices,178,19.99,1,0,5,12,30,4
31-12-2023,Electonic Devices,214,19.99,1,0,6,12,31,4
01-01-2022,Beauty Products,146,39.99,1,0,5,1,1,1
02-01-2022,Beauty Products,177,39.99,1,0,6,1,2,1
03-01-2022,Beauty Products,155,39.99,0,0,0,1,3,1
04-01-2022,Beauty Products,148,39.99,0,0,1,1,4,1
05-01-2022,Beauty Products,118,39.99,0,0,2,1,5,1
06-01-2022,Beauty Products,89,39.99,0,0,3,1,6,1
07-01-2022,Beauty Products,85,39.99,0,0,4,1,7,1
08-01-2022,Beauty Products,141,39.99,1,0,5,1,8,1
09-01-2022,Beauty Products,190,39.99,1,0,6,1,9,1
10-01-2022,Beauty Products,159,39.99,0,0,0,1,10,1
11-01-2022,Beauty Products,146,39.99,0,0,1,1,11,1
