date,product,demand,price,is_weekend,is_promotion,day_of_week,month,quarter
2023-06-16,Product_C,104,19.99,0,0,4,6,2
2023-06-17,Product_C,187,19.99,1,0,5,6,2
2023-06-18,Product_C,163,19.99,1,0,6,6,2
2023-06-19,Product_C,123,19.99,0,0,0,6,2
2023-06-20,Product_C,128,19.99,0,0,1,6,2
2023-06-21,Product_C,103,19.99,0,0,2,6,2
2023-06-22,Product_C,121,19.99,0,0,3,6,2
2023-06-23,Product_C,113,19.99,0,0,4,6,2
2023-06-24,Product_C,135,19.99,1,1,5,6,2
2023-06-25,Product_C,153,19.99,1,0,6,6,2
2023-06-26,Product_C,136,19.99,0,0,0,6,2
2023-06-27,Product_C,132,19.99,0,0,1,6,2
2023-06-28,Product_C,104,19.99,0,1,2,6,2
2023-06-29,Product_C,100,19.99,0,0,3,6,2
2023-06-30,Product_C,132,19.99,0,0,4,6,2
2023-07-01,Product_C,137,19.99,1,0,5,7,3
2023-07-02,Product_C,154,19.99,1,1,6,7,3
2023-07-03,Product_C,130,19.99,0,0,0,7,3
2023-07-04,Product_C,115,19.99,0,0,1,7,3
2023-07-05,Product_C,114,19.99,0,0,2,7,3
2023-07-06,Product_C,116,19.99,0,1,3,7,3
2023-07-07,Product_C,104,19.99,0,0,4,7,3
2023-07-08,Product_C,133,19.99,1,0,5,7,3
2023-07-09,Product_C,149,19.99,1,0,6,7,3
2023-07-10,Product_C,139,19.99,0,1,0,7,3
2023-07-11,Product_C,131,19.99,0,0,1,7,3
2023-07-12,Product_C,102,19.99,0,0,2,7,3
2023-07-13,Product_C,89,19.99,0,0,3,7,3
2023-07-14,Product_C,110,19.99,0,0,4,7,3
2023-07-15,Product_C,160,19.99,1,0,5,7,3
2023-07-16,Product_C,160,19.99,1,0,6,7,3
2023-07-17,Product_C,137,19.99,0,0,0,7,3
2023-07-18,Product_C,114,19.99,0,0,1,7,3
2023-07-19,Product_C,110,19.99,0,0,2,7,3
2023-07-20,Product_C,92,19.99,0,0,3,7,3
2023-07-21,Product_C,98,19.99,0,0,4,7,3
2023-07-22,Product_C,127,19.99,1,0,5,7,3
2023-07-23,Product_C,157,19.99,1,0,6,7,3
2023-07-24,Product_C,145,19.99,0,0,0,7,3
2023-07-25,Product_C,127,19.99,0,0,1,7,3
2023-07-26,Product_C,128,19.99,0,0,2,7,3
2023-07-27,Product_C,95,19.99,0,0,3,7,3
2023-07-28,Product_C,91,19.99,0,0,4,7,3
2023-07-29,Product_C,129,19.99,1,0,5,7,3
2023-07-30,Product_C,135,19.99,1,0,6,7,3
2023-07-31,Product_C,125,19.99,0,0,0,7,3
2023-08-01,Product_C,118,19.99,0,0,1,8,3
2023-08-02,Product_C,102,19.99,0,0,2,8,3
2023-08-03,Product_C,88,19.99,0,0,3,8,3
2023-08-04,Product_C,102,19.99,0,0,4,8,3
2023-08-05,Product_C,139,19.99,1,0,5,8,3
2023-08-06,Product_C,161,19.99,1,1,6,8,3
2023-08-07,Product_C,129,19.99,0,0,0,8,3
2023-08-08,Product_C,110,19.99,0,0,1,8,3
2023-08-09,Product_C,113,19.99,0,0,2,8,3
2023-08-10,Product_C,91,19.99,0,1,3,8,3
2023-08-11,Product_C,106,19.99,0,0,4,8,3
2023-08-12,Product_C,126,19.99,1,0,5,8,3
2023-08-13,Product_C,151,19.99,1,0,6,8,3
2023-08-14,Product_C,150,19.99,0,0,0,8,3
2023-08-15,Product_C,127,19.99,0,0,1,8,3
2023-08-16,Product_C,121,19.99,0,0,2,8,3
2023-08-17,Product_C,99,19.99,0,0,3,8,3
2023-08-18,Product_C,99,19.99,0,0,4,8,3
2023-08-19,Product_C,184,19.99,1,0,5,8,3
2023-08-20,Product_C,158,19.99,1,0,6,8,3
2023-08-21,Product_C,181,19.99,0,0,0,8,3
2023-08-22,Product_C,115,19.99,0,1,1,8,3
2023-08-23,Product_C,95,19.99,0,0,2,8,3
2023-08-24,Product_C,86,19.99,0,1,3,8,3
2023-08-25,Product_C,100,19.99,0,0,4,8,3
2023-08-26,Product_C,118,19.99,1,0,5,8,3
2023-08-27,Product_C,147,19.99,1,0,6,8,3
2023-08-28,Product_C,144,19.99,0,0,0,8,3
2023-08-29,Product_C,124,19.99,0,1,1,8,3
2023-08-30,Product_C,110,19.99,0,1,2,8,3
2023-08-31,Product_C,100,19.99,0,0,3,8,3
2023-09-01,Product_C,100,19.99,0,0,4,9,3
2023-09-02,Product_C,145,19.99,1,0,5,9,3
2023-09-03,Product_C,144,19.99,1,0,6,9,3
2023-09-04,Product_C,125,19.99,0,0,0,9,3
2023-09-05,Product_C,119,19.99,0,0,1,9,3
2023-09-06,Product_C,112,19.99,0,0,2,9,3
2023-09-07,Product_C,77,19.99,0,0,3,9,3
2023-09-08,Product_C,92,19.99,0,1,4,9,3
2023-09-09,Product_C,131,19.99,1,0,5,9,3
2023-09-10,Product_C,127,19.99,1,0,6,9,3
2023-09-11,Product_C,135,19.99,0,0,0,9,3
2023-09-12,Product_C,134,19.99,0,0,1,9,3
2023-09-13,Product_C,87,19.99,0,0,2,9,3
2023-09-14,Product_C,119,19.99,0,0,3,9,3
2023-09-15,Product_C,96,19.99,0,0,4,9,3
2023-09-16,Product_C,119,19.99,1,0,5,9,3
2023-09-17,Product_C,137,19.99,1,1,6,9,3
2023-09-18,Product_C,158,19.99,0,0,0,9,3
2023-09-19,Product_C,111,19.99,0,0,1,9,3
2023-09-20,Product_C,104,19.99,0,0,2,9,3
2023-09-21,Product_C,120,19.99,0,0,3,9,3
2023-09-22,Product_C,76,19.99,0,0,4,9,3
2023-09-23,Product_C,128,19.99,1,0,5,9,3
2023-09-24,Product_C,143,19.99,1,1,6,9,3
2023-09-25,Product_C,142,19.99,0,0,0,9,3
2023-09-26,Product_C,123,19.99,0,0,1,9,3
2023-09-27,Product_C,92,19.99,0,1,2,9,3
2023-09-28,Product_C,73,19.99,0,0,3,9,3
2023-09-29,Product_C,129,19.99,0,0,4,9,3
2023-09-30,Product_C,136,19.99,1,0,5,9,3
2023-10-01,Product_C,198,19.99,1,0,6,10,4
2023-10-02,Product_C,141,19.99,0,1,0,10,4
2023-10-03,Product_C,104,19.99,0,0,1,10,4
2023-10-04,Product_C,109,19.99,0,0,2,10,4
2023-10-05,Product_C,86,19.99,0,0,3,10,4
2023-10-06,Product_C,99,19.99,0,0,4,10,4
2023-10-07,Product_C,129,19.99,1,0,5,10,4
2023-10-08,Product_C,145,19.99,1,0,6,10,4
2023-10-09,Product_C,130,19.99,0,0,0,10,4
2023-10-10,Product_C,104,19.99,0,0,1,10,4
2023-10-11,Product_C,107,19.99,0,0,2,10,4
2023-10-12,Product_C,84,19.99,0,0,3,10,4
2023-10-13,Product_C,109,19.99,0,1,4,10,4
2023-10-14,Product_C,135,19.99,1,0,5,10,4
2023-10-15,Product_C,188,19.99,1,0,6,10,4
2023-10-16,Product_C,129,19.99,0,1,0,10,4
2023-10-17,Product_C,131,19.99,0,0,1,10,4
2023-10-18,Product_C,101,19.99,0,0,2,10,4
2023-10-19,Product_C,90,19.99,0,0,3,10,4
2023-10-20,Product_C,94,19.99,0,0,4,10,4
2023-10-21,Product_C,123,19.99,1,1,5,10,4
2023-10-22,Product_C,170,19.99,1,0,6,10,4
2023-10-23,Product_C,131,19.99,0,0,0,10,4
2023-10-24,Product_C,126,19.99,0,0,1,10,4
2023-10-25,Product_C,102,19.99,0,0,2,10,4
2023-10-26,Product_C,94,19.99,0,0,3,10,4
2023-10-27,Product_C,112,19.99,0,0,4,10,4
2023-10-28,Product_C,130,19.99,1,0,5,10,4
2023-10-29,Product_C,150,19.99,1,0,6,10,4
2023-10-30,Product_C,138,19.99,0,0,0,10,4
2023-10-31,Product_C,124,19.99,0,1,1,10,4
2023-11-01,Product_C,175,19.99,0,0,2,11,4
2023-11-02,Product_C,168,19.99,0,0,3,11,4
2023-11-03,Product_C,157,19.99,0,0,4,11,4
2023-11-04,Product_C,189,19.99,1,0,5,11,4
2023-11-05,Product_C,208,19.99,1,0,6,11,4
2023-11-06,Product_C,184,19.99,0,0,0,11,4
2023-11-07,Product_C,258,19.99,0,0,1,11,4
2023-11-08,Product_C,138,19.99,0,0,2,11,4
2023-11-09,Product_C,165,19.99,0,1,3,11,4
2023-11-10,Product_C,155,19.99,0,0,4,11,4
2023-11-11,Product_C,176,19.99,1,0,5,11,4
2023-11-12,Product_C,195,19.99,1,1,6,11,4
2023-11-13,Product_C,164,19.99,0,0,0,11,4
2023-11-14,Product_C,176,19.99,0,0,1,11,4
2023-11-15,Product_C,160,19.99,0,0,2,11,4
2023-11-16,Product_C,212,19.99,0,0,3,11,4
2023-11-17,Product_C,140,19.99,0,0,4,11,4
2023-11-18,Product_C,178,19.99,1,1,5,11,4
2023-11-19,Product_C,191,19.99,1,0,6,11,4
2023-11-20,Product_C,198,19.99,0,0,0,11,4
2023-11-21,Product_C,174,19.99,0,0,1,11,4
2023-11-22,Product_C,161,19.99,0,0,2,11,4
2023-11-23,Product_C,151,19.99,0,0,3,11,4
2023-11-24,Product_C,201,19.99,0,0,4,11,4
2023-11-25,Product_C,217,19.99,1,0,5,11,4
2023-11-26,Product_C,196,19.99,1,0,6,11,4
2023-11-27,Product_C,202,19.99,0,0,0,11,4
2023-11-28,Product_C,178,19.99,0,0,1,11,4
2023-11-29,Product_C,148,19.99,0,0,2,11,4
2023-11-30,Product_C,144,19.99,0,0,3,11,4
2023-12-01,Product_C,162,19.99,0,1,4,12,4
2023-12-02,Product_C,193,19.99,1,0,5,12,4
2023-12-03,Product_C,195,19.99,1,0,6,12,4
2023-12-04,Product_C,183,19.99,0,0,0,12,4
2023-12-05,Product_C,183,19.99,0,0,1,12,4
2023-12-06,Product_C,166,19.99,0,0,2,12,4
2023-12-07,Product_C,162,19.99,0,0,3,12,4
2023-12-08,Product_C,159,19.99,0,0,4,12,4
2023-12-09,Product_C,190,19.99,1,0,5,12,4
2023-12-10,Product_C,204,19.99,1,0,6,12,4
2023-12-11,Product_C,197,19.99,0,0,0,12,4
2023-12-12,Product_C,201,19.99,0,0,1,12,4
2023-12-13,Product_C,171,19.99,0,0,2,12,4
2023-12-14,Product_C,169,19.99,0,1,3,12,4
2023-12-15,Product_C,229,19.99,0,0,4,12,4
2023-12-16,Product_C,189,19.99,1,0,5,12,4
2023-12-17,Product_C,216,19.99,1,1,6,12,4
2023-12-18,Product_C,261,19.99,0,0,0,12,4
2023-12-19,Product_C,183,19.99,0,0,1,12,4
2023-12-20,Product_C,217,19.99,0,0,2,12,4
2023-12-21,Product_C,157,19.99,0,0,3,12,4
2023-12-22,Product_C,167,19.99,0,0,4,12,4
2023-12-23,Product_C,201,19.99,1,0,5,12,4
2023-12-24,Product_C,221,19.99,1,0,6,12,4
2023-12-25,Product_C,216,19.99,0,0,0,12,4
2023-12-26,Product_C,238,19.99,0,0,1,12,4
2023-12-27,Product_C,145,19.99,0,0,2,12,4
2023-12-28,Product_C,157,19.99,0,0,3,12,4
2023-12-29,Product_C,146,19.99,0,0,4,12,4
2023-12-30,Product_C,203,19.99,1,0,5,12,4
2023-12-31,Product_C,226,19.99,1,0,6,12,4
2022-01-01,Product_D,132,39.99,1,0,5,1,1
2022-01-02,Product_D,180,39.99,1,0,6,1,1
2022-01-03,Product_D,180,39.99,0,0,0,1,1
2022-01-04,Product_D,128,39.99,0,0,1,1,1
2022-01-05,Product_D,111,39.99,0,0,2,1,1
2022-01-06,Product_D,77,39.99,0,0,3,1,1
2022-01-07,Product_D,84,39.99,0,0,4,1,1
2022-01-08,Product_D,158,39.99,1,1,5,1,1
2022-01-09,Product_D,172,39.99,1,0,6,1,1
2022-01-10,Product_D,173,39.99,0,0,0,1,1
2022-01-11,Product_D,201,39.99,0,0,1,1,1
2022-01-12,Product_D,99,39.99,0,0,2,1,1
2022-01-13,Product_D,85,39.99,0,0,3,1,1
2022-01-14,Product_D,78,39.99,0,0,4,1,1
2022-01-15,Product_D,127,39.99,1,0,5,1,1
2022-01-16,Product_D,190,39.99,1,0,6,1,1
2022-01-17,Product_D,151,39.99,0,0,0,1,1
2022-01-18,Product_D,143,39.99,0,0,1,1,1
2022-01-19,Product_D,99,39.99,0,0,2,1,1
2022-01-20,Product_D,84,39.99,0,0,3,1,1
2022-01-21,Product_D,90,39.99,0,0,4,1,1
2022-01-22,Product_D,132,39.99,1,0,5,1,1
2022-01-23,Product_D,179,39.99,1,0,6,1,1
2022-01-24,Product_D,149,39.99,0,0,0,1,1
2022-01-25,Product_D,141,39.99,0,0,1,1,1
2022-01-26,Product_D,104,39.99,0,0,2,1,1
2022-01-27,Product_D,115,39.99,0,0,3,1,1
2022-01-28,Product_D,135,39.99,0,0,4,1,1
2022-01-29,Product_D,146,39.99,1,0,5,1,1
2022-01-30,Product_D,160,39.99,1,0,6,1,1
2022-01-31,Product_D,170,39.99,0,1,0,1,1
2022-02-01,Product_D,137,39.99,0,0,1,2,1
2022-02-02,Product_D,117,39.99,0,0,2,2,1
2022-02-03,Product_D,88,39.99,0,0,3,2,1
2022-02-04,Product_D,137,39.99,0,1,4,2,1
2022-02-05,Product_D,132,39.99,1,0,5,2,1
2022-02-06,Product_D,175,39.99,1,1,6,2,1
2022-02-07,Product_D,165,39.99,0,1,0,2,1
2022-02-08,Product_D,145,39.99,0,0,1,2,1
2022-02-09,Product_D,103,39.99,0,0,2,2,1
2022-02-10,Product_D,93,39.99,0,0,3,2,1
2022-02-11,Product_D,102,39.99,0,1,4,2,1
2022-02-12,Product_D,159,39.99,1,1,5,2,1
2022-02-13,Product_D,199,39.99,1,0,6,2,1
2022-02-14,Product_D,173,39.99,0,0,0,2,1
2022-02-15,Product_D,137,39.99,0,0,1,2,1
2022-02-16,Product_D,113,39.99,0,0,2,2,1
2022-02-17,Product_D,98,39.99,0,0,3,2,1
2022-02-18,Product_D,103,39.99,0,0,4,2,1
2022-02-19,Product_D,143,39.99,1,0,5,2,1
2022-02-20,Product_D,251,39.99,1,0,6,2,1
2022-02-21,Product_D,172,39.99,0,0,0,2,1
2022-02-22,Product_D,154,39.99,0,0,1,2,1
2022-02-23,Product_D,162,39.99,0,0,2,2,1
2022-02-24,Product_D,99,39.99,0,0,3,2,1
2022-02-25,Product_D,102,39.99,0,0,4,2,1
2022-02-26,Product_D,229,39.99,1,0,5,2,1
2022-02-27,Product_D,187,39.99,1,0,6,2,1
2022-02-28,Product_D,180,39.99,0,0,0,2,1
2022-03-01,Product_D,142,39.99,0,0,1,3,1
2022-03-02,Product_D,141,39.99,0,0,2,3,1
2022-03-03,Product_D,92,39.99,0,0,3,3,1
2022-03-04,Product_D,106,39.99,0,0,4,3,1
2022-03-05,Product_D,164,39.99,1,0,5,3,1
2022-03-06,Product_D,174,39.99,1,0,6,3,1
2022-03-07,Product_D,153,39.99,0,1,0,3,1
2022-03-08,Product_D,187,39.99,0,0,1,3,1
2022-03-09,Product_D,119,39.99,0,0,2,3,1
2022-03-10,Product_D,103,39.99,0,0,3,3,1
2022-03-11,Product_D,106,39.99,0,0,4,3,1
2022-03-12,Product_D,137,39.99,1,0,5,3,1
2022-03-13,Product_D,187,39.99,1,0,6,3,1
2022-03-14,Product_D,247,39.99,0,0,0,3,1
2022-03-15,Product_D,172,39.99,0,1,1,3,1
2022-03-16,Product_D,98,39.99,0,1,2,3,1
2022-03-17,Product_D,108,39.99,0,0,3,3,1
2022-03-18,Product_D,109,39.99,0,0,4,3,1
2022-03-19,Product_D,212,39.99,1,0,5,3,1
2022-03-20,Product_D,186,39.99,1,1,6,3,1
2022-03-21,Product_D,163,39.99,0,0,0,3,1
2022-03-22,Product_D,156,39.99,0,0,1,3,1
2022-03-23,Product_D,122,39.99,0,0,2,3,1
2022-03-24,Product_D,104,39.99,0,0,3,3,1
2022-03-25,Product_D,105,39.99,0,0,4,3,1
2022-03-26,Product_D,165,39.99,1,0,5,3,1
2022-03-27,Product_D,180,39.99,1,0,6,3,1
2022-03-28,Product_D,209,39.99,0,0,0,3,1
2022-03-29,Product_D,193,39.99,0,0,1,3,1
2022-03-30,Product_D,130,39.99,0,0,2,3,1
2022-03-31,Product_D,92,39.99,0,0,3,3,1
2022-04-01,Product_D,107,39.99,0,0,4,4,2
2022-04-02,Product_D,155,39.99,1,0,5,4,2
2022-04-03,Product_D,243,39.99,1,0,6,4,2
2022-04-04,Product_D,174,39.99,0,0,0,4,2
2022-04-05,Product_D,152,39.99,0,1,1,4,2
2022-04-06,Product_D,120,39.99,0,0,2,4,2
2022-04-07,Product_D,115,39.99,0,0,3,4,2
2022-04-08,Product_D,100,39.99,0,0,4,4,2
2022-04-09,Product_D,137,39.99,1,0,5,4,2
2022-04-10,Product_D,207,39.99,1,0,6,4,2
2022-04-11,Product_D,165,39.99,0,0,0,4,2
2022-04-12,Product_D,175,39.99,0,0,1,4,2
2022-04-13,Product_D,122,39.99,0,0,2,4,2
2022-04-14,Product_D,109,39.99,0,0,3,4,2
2022-04-15,Product_D,94,39.99,0,1,4,4,2
2022-04-16,Product_D,172,39.99,1,0,5,4,2
2022-04-17,Product_D,192,39.99,1,1,6,4,2
2022-04-18,Product_D,155,39.99,0,0,0,4,2
2022-04-19,Product_D,149,39.99,0,0,1,4,2
2022-04-20,Product_D,120,39.99,0,0,2,4,2
2022-04-21,Product_D,107,39.99,0,0,3,4,2
2022-04-22,Product_D,108,39.99,0,0,4,4,2
2022-04-23,Product_D,168,39.99,1,1,5,4,2
2022-04-24,Product_D,225,39.99,1,0,6,4,2
2022-04-25,Product_D,186,39.99,0,0,0,4,2
2022-04-26,Product_D,147,39.99,0,0,1,4,2
2022-04-27,Product_D,129,39.99,0,0,2,4,2
2022-04-28,Product_D,102,39.99,0,0,3,4,2
2022-04-29,Product_D,120,39.99,0,0,4,4,2
2022-04-30,Product_D,164,39.99,1,1,5,4,2
2022-05-01,Product_D,192,39.99,1,0,6,5,2
2022-05-02,Product_D,155,39.99,0,0,0,5,2
2022-05-03,Product_D,169,39.99,0,0,1,5,2
2022-05-04,Product_D,187,39.99,0,0,2,5,2
2022-05-05,Product_D,100,39.99,0,0,3,5,2
2022-05-06,Product_D,92,39.99,0,0,4,5,2
2022-05-07,Product_D,142,39.99,1,1,5,5,2
2022-05-08,Product_D,175,39.99,1,0,6,5,2
2022-05-09,Product_D,170,39.99,0,0,0,5,2
2022-05-10,Product_D,163,39.99,0,0,1,5,2
2022-05-11,Product_D,116,39.99,0,0,2,5,2
2022-05-12,Product_D,119,39.99,0,0,3,5,2
2022-05-13,Product_D,120,39.99,0,0,4,5,2
2022-05-14,Product_D,158,39.99,1,0,5,5,2
2022-05-15,Product_D,198,39.99,1,1,6,5,2
2022-05-16,Product_D,176,39.99,0,1,0,5,2
2022-05-17,Product_D,161,39.99,0,0,1,5,2
2022-05-18,Product_D,127,39.99,0,0,2,5,2
2022-05-19,Product_D,114,39.99,0,0,3,5,2
2022-05-20,Product_D,111,39.99,0,0,4,5,2
2022-05-21,Product_D,176,39.99,1,0,5,5,2
2022-05-22,Product_D,191,39.99,1,1,6,5,2
2022-05-23,Product_D,179,39.99,0,0,0,5,2
2022-05-24,Product_D,148,39.99,0,0,1,5,2
2022-05-25,Product_D,107,39.99,0,0,2,5,2
2022-05-26,Product_D,101,39.99,0,0,3,5,2
2022-05-27,Product_D,108,39.99,0,0,4,5,2
2022-05-28,Product_D,142,39.99,1,0,5,5,2
2022-05-29,Product_D,183,39.99,1,0,6,5,2
2022-05-30,Product_D,181,39.99,0,0,0,5,2
2022-05-31,Product_D,150,39.99,0,0,1,5,2
2022-06-01,Product_D,120,39.99,0,0,2,6,2
2022-06-02,Product_D,115,39.99,0,0,3,6,2
2022-06-03,Product_D,103,39.99,0,0,4,6,2
2022-06-04,Product_D,177,39.99,1,0,5,6,2
2022-06-05,Product_D,180,39.99,1,1,6,6,2
2022-06-06,Product_D,236,39.99,0,1,0,6,2
2022-06-07,Product_D,133,39.99,0,0,1,6,2
2022-06-08,Product_D,97,39.99,0,0,2,6,2
2022-06-09,Product_D,87,39.99,0,0,3,6,2
2022-06-10,Product_D,140,39.99,0,0,4,6,2
2022-06-11,Product_D,173,39.99,1,0,5,6,2
2022-06-12,Product_D,189,39.99,1,0,6,6,2
2022-06-13,Product_D,177,39.99,0,0,0,6,2
2022-06-14,Product_D,147,39.99,0,0,1,6,2
2022-06-15,Product_D,107,39.99,0,0,2,6,2
2022-06-16,Product_D,103,39.99,0,0,3,6,2
2022-06-17,Product_D,107,39.99,0,0,4,6,2
2022-06-18,Product_D,149,39.99,1,0,5,6,2
2022-06-19,Product_D,189,39.99,1,0,6,6,2
2022-06-20,Product_D,167,39.99,0,0,0,6,2
2022-06-21,Product_D,197,39.99,0,0,1,6,2
2022-06-22,Product_D,101,39.99,0,0,2,6,2
2022-06-23,Product_D,128,39.99,0,0,3,6,2
2022-06-24,Product_D,100,39.99,0,0,4,6,2
2022-06-25,Product_D,130,39.99,1,0,5,6,2
2022-06-26,Product_D,164,39.99,1,0,6,6,2
2022-06-27,Product_D,155,39.99,0,0,0,6,2
2022-06-28,Product_D,157,39.99,0,0,1,6,2
2022-06-29,Product_D,143,39.99,0,0,2,6,2
2022-06-30,Product_D,107,39.99,0,0,3,6,2
2022-07-01,Product_D,77,39.99,0,0,4,7,3
2022-07-02,Product_D,146,39.99,1,0,5,7,3
2022-07-03,Product_D,226,39.99,1,0,6,7,3
2022-07-04,Product_D,160,39.99,0,0,0,7,3
2022-07-05,Product_D,131,39.99,0,0,1,7,3
2022-07-06,Product_D,107,39.99,0,0,2,7,3
2022-07-07,Product_D,76,39.99,0,1,3,7,3
2022-07-08,Product_D,79,39.99,0,0,4,7,3
2022-07-09,Product_D,145,39.99,1,0,5,7,3
2022-07-10,Product_D,177,39.99,1,0,6,7,3
2022-07-11,Product_D,152,39.99,0,0,0,7,3
2022-07-12,Product_D,135,39.99,0,0,1,7,3
2022-07-13,Product_D,92,39.99,0,0,2,7,3
2022-07-14,Product_D,79,39.99,0,1,3,7,3
2022-07-15,Product_D,89,39.99,0,0,4,7,3
2022-07-16,Product_D,151,39.99,1,0,5,7,3
2022-07-17,Product_D,185,39.99,1,0,6,7,3
2022-07-18,Product_D,176,39.99,0,0,0,7,3
2022-07-19,Product_D,136,39.99,0,1,1,7,3
2022-07-20,Product_D,111,39.99,0,0,2,7,3
2022-07-21,Product_D,73,39.99,0,1,3,7,3
2022-07-22,Product_D,86,39.99,0,0,4,7,3
2022-07-23,Product_D,187,39.99,1,0,5,7,3
2022-07-24,Product_D,153,39.99,1,0,6,7,3
2022-07-25,Product_D,158,39.99,0,1,0,7,3
2022-07-26,Product_D,163,39.99,0,0,1,7,3
2022-07-27,Product_D,89,39.99,0,0,2,7,3
2022-07-28,Product_D,83,39.99,0,1,3,7,3
2022-07-29,Product_D,88,39.99,0,1,4,7,3
2022-07-30,Product_D,133,39.99,1,0,5,7,3
2022-07-31,Product_D,156,39.99,1,0,6,7,3
2022-08-01,Product_D,154,39.99,0,0,0,8,3
2022-08-02,Product_D,140,39.99,0,0,1,8,3
2022-08-03,Product_D,107,39.99,0,0,2,8,3
2022-08-04,Product_D,73,39.99,0,1,3,8,3
2022-08-05,Product_D,78,39.99,0,0,4,8,3
2022-08-06,Product_D,119,39.99,1,0,5,8,3
2022-08-07,Product_D,180,39.99,1,0,6,8,3
2022-08-08,Product_D,160,39.99,0,0,0,8,3
2022-08-09,Product_D,129,39.99,0,0,1,8,3
2022-08-10,Product_D,87,39.99,0,0,2,8,3
2022-08-11,Product_D,83,39.99,0,0,3,8,3
2022-08-12,Product_D,69,39.99,0,0,4,8,3
2022-08-13,Product_D,117,39.99,1,0,5,8,3
2022-08-14,Product_D,204,39.99,1,0,6,8,3
2022-08-15,Product_D,144,39.99,0,1,0,8,3
2022-08-16,Product_D,117,39.99,0,1,1,8,3
2022-08-17,Product_D,116,39.99,0,0,2,8,3
2022-08-18,Product_D,89,39.99,0,1,3,8,3
2022-08-19,Product_D,78,39.99,0,0,4,8,3
2022-08-20,Product_D,123,39.99,1,0,5,8,3
2022-08-21,Product_D,156,39.99,1,0,6,8,3
2022-08-22,Product_D,135,39.99,0,0,0,8,3
2022-08-23,Product_D,123,39.99,0,0,1,8,3
2022-08-24,Product_D,105,39.99,0,0,2,8,3
2022-08-25,Product_D,75,39.99,0,0,3,8,3
2022-08-26,Product_D,74,39.99,0,0,4,8,3
2022-08-27,Product_D,131,39.99,1,0,5,8,3
2022-08-28,Product_D,155,39.99,1,0,6,8,3
2022-08-29,Product_D,182,39.99,0,0,0,8,3
2022-08-30,Product_D,125,39.99,0,0,1,8,3
2022-08-31,Product_D,88,39.99,0,0,2,8,3
2022-09-01,Product_D,59,39.99,0,1,3,9,3
2022-09-02,Product_D,70,39.99,0,0,4,9,3
2022-09-03,Product_D,132,39.99,1,0,5,9,3
2022-09-04,Product_D,152,39.99,1,0,6,9,3
2022-09-05,Product_D,142,39.99,0,0,0,9,3
2022-09-06,Product_D,138,39.99,0,0,1,9,3
2022-09-07,Product_D,75,39.99,0,0,2,9,3
2022-09-08,Product_D,81,39.99,0,0,3,9,3
2022-09-09,Product_D,82,39.99,0,1,4,9,3
2022-09-10,Product_D,120,39.99,1,0,5,9,3
2022-09-11,Product_D,158,39.99,1,0,6,9,3
2022-09-12,Product_D,141,39.99,0,0,0,9,3
2022-09-13,Product_D,130,39.99,0,1,1,9,3
2022-09-14,Product_D,97,39.99,0,0,2,9,3
2022-09-15,Product_D,65,39.99,0,0,3,9,3
2022-09-16,Product_D,62,39.99,0,0,4,9,3
2022-09-17,Product_D,126,39.99,1,0,5,9,3
2022-09-18,Product_D,151,39.99,1,0,6,9,3
2022-09-19,Product_D,138,39.99,0,0,0,9,3
2022-09-20,Product_D,120,39.99,0,0,1,9,3
2022-09-21,Product_D,102,39.99,0,0,2,9,3
2022-09-22,Product_D,57,39.99,0,0,3,9,3
2022-09-23,Product_D,62,39.99,0,0,4,9,3
2022-09-24,Product_D,175,39.99,1,0,5,9,3
2022-09-25,Product_D,168,39.99,1,0,6,9,3
2022-09-26,Product_D,136,39.99,0,1,0,9,3
2022-09-27,Product_D,131,39.99,0,0,1,9,3
2022-09-28,Product_D,75,39.99,0,0,2,9,3
2022-09-29,Product_D,72,39.99,0,0,3,9,3
2022-09-30,Product_D,83,39.99,0,0,4,9,3
2022-10-01,Product_D,124,39.99,1,0,5,10,4
2022-10-02,Product_D,151,39.99,1,0,6,10,4
2022-10-03,Product_D,130,39.99,0,0,0,10,4
2022-10-04,Product_D,136,39.99,0,0,1,10,4
2022-10-05,Product_D,74,39.99,0,1,2,10,4
2022-10-06,Product_D,73,39.99,0,0,3,10,4
2022-10-07,Product_D,69,39.99,0,0,4,10,4
2022-10-08,Product_D,116,39.99,1,1,5,10,4
2022-10-09,Product_D,155,39.99,1,0,6,10,4
2022-10-10,Product_D,143,39.99,0,0,0,10,4
2022-10-11,Product_D,121,39.99,0,0,1,10,4
2022-10-12,Product_D,76,39.99,0,0,2,10,4
2022-10-13,Product_D,59,39.99,0,0,3,10,4
2022-10-14,Product_D,54,39.99,0,0,4,10,4
2022-10-15,Product_D,123,39.99,1,0,5,10,4
2022-10-16,Product_D,166,39.99,1,0,6,10,4
2022-10-17,Product_D,156,39.99,0,0,0,10,4
2022-10-18,Product_D,121,39.99,0,0,1,10,4
2022-10-19,Product_D,66,39.99,0,0,2,10,4
2022-10-20,Product_D,79,39.99,0,0,3,10,4
2022-10-21,Product_D,114,39.99,0,0,4,10,4
2022-10-22,Product_D,125,39.99,1,0,5,10,4
2022-10-23,Product_D,169,39.99,1,0,6,10,4
2022-10-24,Product_D,166,39.99,0,0,0,10,4
2022-10-25,Product_D,110,39.99,0,1,1,10,4
2022-10-26,Product_D,94,39.99,0,0,2,10,4
